Name,Name,List name,Edition,Edition code,Collector's number,Price,Price (total),Foil,QuantityX,Tag,Language,Condition,Rarity,Card Type,CMC,Mana Value,Color,Card Rulings,MultiverseID,Card Text,Power,Toughness,Loyalty,Currency,Scryfall ID,TCGPlayer productID,TCGPlayer Sku,Is Commander?,Artists,Edition code MTGO
"Spark Reaper","Spark Reaper","War of the spark 1/31/23","War of the Spark","WAR","106","$0.15","$0.45","","3x","","","","C","Creature — Zombie","3","{2}{B}","Black","""""","461033","""{3}, Sacrifice a creature or planeswalker: You gain 1 life and draw a card.""","2","3","0","USD","922537f0-4caf-481c-b431-826f0c44e5c5","188633","4005408","","Zoltan Boros","war"
"Spellgorger Weird","Spellgorger Weird","War of the spark 1/31/23","War of the Spark","WAR","145","$0.18","$0.72","","4x","","","","C","Creature — Weird","3","{2}{R}","Red","""• An ability that triggers when a player casts a spell resolves before the spell that caused it to trigger. It resolves even if that spell is countered.""","461072","""Whenever you cast a noncreature spell, put a +1/+1 counter on Spellgorger Weird.""","2","2","0","USD","91551f85-4630-43a0-af72-8332d2ff0752","188116","3997687","","James Paick","war"
"Spellkeeper Weird","Spellkeeper Weird","War of the spark 1/31/23","War of the Spark","WAR","69","$0.15","$0.60","","4x","","","","C","Creature — Weird","3","{2}{U}","Blue","""""","460996","""{2}, {T}, Sacrifice Spellkeeper Weird: Return target instant or sorcery card from your graveyard to your hand.""","1","4","0","USD","74e42dad-5958-443f-a196-12b3f3e44213","188117","3997697","","James Paick","war"
"Steady Aim","Steady Aim","War of the spark 1/31/23","War of the Spark","WAR","177","$0.15","$0.60","","4x","","","","C","Instant","2","{1}{G}","Green","""• Steady Aim can target a creature that’s already untapped. It will still get +1/+4 and gain reach.""","461104","""Untap target creature. It gets +1/+4 and gains reach until end of turn.""","0","0","0","USD","4af6a1b5-a561-4d92-b429-de13b2ccaf81","188317","3999214","","Ralph Horsley","war"
"Stealth Mission","Stealth Mission","War of the spark 1/31/23","War of the Spark","WAR","70","$0.17","$0.34","","2x","","","","C","Sorcery","3","{2}{U}","Blue","""""","460997","""Put two +1/+1 counters on target creature you control. That creature can't be blocked this turn.""","0","0","0","USD","7ddfd4f5-7fe1-4a22-9a85-bd9b75b16380","188171","3997887","","Heonhwa Choe","war"
"Swamp","Swamp","War of the spark 1/31/23","War of the Spark","WAR","256","$0.15","$0.30","","2x","","","","C","Basic Land — Swamp","0","","Land","""""","461183","""({T}: Add {B}.)""","0","0","0","USD","24eeb424-235d-4346-9355-57914e740ec6","188362","4001855","","Titus Lunter","war"
"Swamp","Swamp","War of the spark 1/31/23","War of the Spark","WAR","257","$0.20","$0.40","","2x","","","","C","Basic Land — Swamp","0","","Land","""""","461184","""({T}: Add {B}.)""","0","0","0","USD","211b98e5-8ec2-4108-bacd-97e854a85b6f","188308","3999124","","Adam Paquette","war"
"Swamp","Swamp","War of the spark 1/31/23","War of the Spark","WAR","258","$0.19","$0.19","","1x","","","","C","Basic Land — Swamp","0","","Land","""""","461185","""({T}: Add {B}.)""","0","0","0","USD","04559991-3278-469f-b2be-07c3b27ad5a5","187133","3989626","","Richard Wright","war"
"Tamiyo's Epiphany","Tamiyo's Epiphany","War of the spark 1/31/23","War of the Spark","WAR","71","$0.19","$0.57","","3x","","","","C","Sorcery","4","{3}{U}","Blue","""""","460998","""Scry 4, then draw two cards.""","0","0","0","USD","ce338cf3-46dc-4c87-8df5-af27097c7dd4","188491","4004359","","Lake Hurwitz","war"
"Teferi's Time Twist","Teferi's Time Twist","War of the spark 1/31/23","War of the Spark","WAR","72","$0.27","$1.35","","5x","","","","C","Instant","2","{1}{U}","Blue","""• If a token is exiled this way, it will cease to exist and won’t return to the battlefield.
• Auras attached to the exiled permanent will be put into their owners’ graveyards. Equipment attached to the exiled permanent will become unattached and remain on the battlefield. Any counters on the exiled permanent will cease to exist. Once the exiled permanent returns, it’s considered a new object with no relation to the object that it was.
• The permanent returns untapped unless another effect causes it to enter the battlefield tapped.
• To determine whether the entering permanent is entering as a creature, consider any effects that will modify that permanent’s characteristics once it’s on the battlefield, including that permanent’s own abilities that affect only itself and effects from other objects.
• A creature returned to the battlefield this way enters the battlefield with one +1/+1 counter if it would otherwise enter with no +1/+1 counters.""","460999","""Exile target permanent you control. Return that card to the battlefield under its owner's control at the beginning of the next end step. If it enters the battlefield as a creature, it enters with an additional +1/+1 counter on it.""","0","0","0","USD","c878bdc0-d697-4a2f-bba5-758b27f4247a","187221","3990254","","Ralph Horsley","war"
"Teyo's Lightshield","Teyo's Lightshield","War of the spark 1/31/23","War of the Spark","WAR","33","$0.15","$0.45","","3x","","","","C","Creature — Illusion","3","{2}{W}","White","""• You may choose Teyo’s Lightshield as the target of its own ability.""","460960","""When Teyo's Lightshield enters the battlefield, put a +1/+1 counter on target creature you control.""","0","3","0","USD","dfffe235-98b1-43db-9461-1b2da5f0690e","187208","3990172","","Igor Kieryluk","war"
"Thunder Drake","Thunder Drake","War of the spark 1/31/23","War of the Spark","WAR","73","$0.15","$0.45","","3x","","","","C","Creature — Elemental Drake","4","{3}{U}","Blue","""• Thunder Drake’s ability can trigger only once each turn. The ability will resolve before the second spell resolves. It doesn’t matter if the first spell you cast that turn has resolved, was countered, or is still on the stack.
• Thunder Drake must be on the battlefield in order for the ability to function. Notably, the ability won’t trigger if Thunder Drake is the second spell you cast in a turn.""","461000","""Flying
Whenever you cast your second spell each turn, put a +1/+1 counter on Thunder Drake.""","2","3","0","USD","f88a9bc4-1b15-4a91-9376-730d2f5b3336","188894","4006909","","Yeong-Hao Han","war"
"Thundering Ceratok","Thundering Ceratok","War of the spark 1/31/23","War of the Spark","WAR","179","$0.15","$0.45","","3x","","","","C","Creature — Rhino","5","{4}{G}","Green","""• Thundering Ceratok’s triggered ability affects only creatures you control at the time it resolves. Creatures you begin to control later in the turn won’t gain trample.""","461106","""Trample
When Thundering Ceratok enters the battlefield, other creatures you control gain trample until end of turn.""","4","5","0","USD","9888d9a4-ad72-43f6-8031-1031877171a9","188396","4003980","","Izzy","war"
"Tithebearer Giant","Tithebearer Giant","War of the spark 1/31/23","War of the Spark","WAR","107","$0.15","$0.60","","4x","","","","C","Creature — Giant Warrior","6","{5}{B}","Black","""""","461034","""When Tithebearer Giant enters the battlefield, you draw a card and you lose 1 life.""","4","5","0","USD","3c305ccb-62f5-496a-a205-e818e34ead82","188856","4006592","","Wisnu Tan","war"
"Toll of the Invasion","Toll of the Invasion","War of the spark 1/31/23","War of the Spark","WAR","108","$0.16","$0.48","","3x","","","","C","Sorcery","3","{2}{B}","Black","""• You still amass 1 even if that player has no nonland cards to discard.
• Army is a new creature type. It’s possible to control a nontoken Army (perhaps a creature with the changeling ability) and, through combinations of other cards, it’s possible to control multiple Army tokens. When instructed to amass, you may put +1/+1 counters on any of your Army creatures, and you may choose a different one each time.
• If you don’t control an Army, the Zombie Army token that you create enters the battlefield as a 0/0 creature. Any abilities that trigger when a creature with a certain power enters the battlefield, such as that of Mentor of the Meek, will see the token enter as a 0/0 creature before it gets +1/+1 counters.
• Some spells that amass may require targets. If each target chosen is an illegal target as that spell tries to resolve, it doesn’t resolve. You won’t amass.""","461035","""Target opponent reveals their hand. You choose a nonland card from it. That player discards that card.
Amass Zombies 1. (Put a +1/+1 counter on an Army you control. It's also a Zombie. If you don't control an Army, create a 0/0 black Zombie Army creature token first.)""","0","0","0","USD","4471c2a5-aa2c-47e2-8238-1eb366c8adc9","188508","4004459","","Joe Slucher","war"
"Topple the Statue","Topple the Statue","War of the spark 1/31/23","War of the Spark","WAR","35","$0.15","$0.60","","4x","","","","C","Instant","3","{2}{W}","White","""• Topple the Statue can target any permanent, even one that's already tapped.
• If Topple the Statue targets an artifact, that artifact will be tapped if it's untapped, and then it'll be destroyed. Any abilities that trigger as it becomes tapped do so and will resolve after Topple the Statue has finished resolving.
• If the target permanent is an illegal target when Topple the Statue tries to resolve, it doesn't resolve. You won't draw a card. If the target is legal but isn't tapped, isn't destroyed, or is neither tapped nor destroyed, you do draw a card.""","460962","""Tap target permanent. If it's an artifact, destroy it.
Draw a card.""","0","0","0","USD","2829fa40-92e4-4017-aacd-9d9feae04aa2","188391","4003640","","Sidharth Chaturvedi","war"
"Totally Lost","Totally Lost","War of the spark 1/31/23","War of the Spark","WAR","74","$0.15","$0.45","","3x","","","","C","Instant","5","{4}{U}","Blue","""""","461001","""Put target nonland permanent on top of its owner's library.""","0","0","0","USD","adffef78-f776-42d3-ab40-3347c8e5c88b","187244","3990457","","Aaron Miller","war"
"Trusted Pegasus","Trusted Pegasus","War of the spark 1/31/23","War of the Spark","WAR","36","$0.15","$0.90","","6x","","","","C","Creature — Pegasus","3","{2}{W}","White","""""","460963","""Flying (This creature can't be blocked except by creatures with flying or reach.)
Whenever Trusted Pegasus attacks, target attacking creature without flying gains flying until end of turn.""","2","2","0","USD","89bbcaf5-80e9-43f2-b470-de6cbed6a95a","188858","4006612","","Chris Rahn","war"
"Turret Ogre","Turret Ogre","War of the spark 1/31/23","War of the Spark","WAR","148","$0.15","$0.45","","3x","","","","C","Creature — Ogre Warrior","4","{3}{R}","Red","""• If you don't control another creature with power 4 or greater immediately after Turret Ogre enters the battlefield, its ability doesn't trigger, even if you can raise a creature's power right away. If you control no other creature with power 4 or greater as the ability resolves, nothing happens. These don't have to be the same creature, though.
• Turret Ogre's ability doesn't deal more than 2 damage to each opponent if you control more than one other creature with power 4 or greater.
• In a Two-Headed Giant game, Turret Ogre's ability causes the opposing team to lose 4 life.""","461075","""Reach (This creature can block creatures with flying.)
When Turret Ogre enters the battlefield, if you control another creature with power 4 or greater, Turret Ogre deals 2 damage to each opponent.""","4","3","0","USD","8b5f624f-c5eb-4150-b36e-6147b440ff56","188318","3999224","","Johann Bodin","war"
"Unlikely Aid","Unlikely Aid","War of the spark 1/31/23","War of the Spark","WAR","109","$0.15","$0.45","","3x","","","","C","Instant","2","{1}{B}","Black","""""","461036","""Target creature gets +2/+0 and gains indestructible until end of turn. (Damage and effects that say ""destroy"" don't destroy it.)""","0","0","0","USD","9c260c5c-e796-4f81-9e15-0c5be75106b9","188866","4006692","","Viktor Titov","war"
"Vampire Opportunist","Vampire Opportunist","War of the spark 1/31/23","War of the Spark","WAR","110","$0.15","$0.60","","4x","","","","C","Creature — Vampire","2","{1}{B}","Black","""• In a Two-Headed Giant game, Vampire Opportunist’s ability causes the opposing team to lose 4 life and you gain 2 life.""","461037","""{6}{B}: Each opponent loses 2 life and you gain 2 life.""","2","1","0","USD","a8cf21a4-616d-48a5-a104-180c24491761","188867","4006702","","Jason Rainville","war"
"Vivien's Grizzly","Vivien's Grizzly","War of the spark 1/31/23","War of the Spark","WAR","182","$0.20","$0.80","","4x","","","","C","Creature — Bear Spirit","3","{2}{G}","Green","""• The ability of Vivien’s Grizzly has you put the card on the bottom of your library if you don’t put it into your hand for any reason, whether it’s not a creature or planeswalker card or whether you choose not to put it into your hand.""","461109","""{3}{G}: Look at the top card of your library. If it's a creature or planeswalker card, you may reveal it and put it into your hand. If you don't put the card into your hand, put it on the bottom of your library.""","2","3","0","USD","37f2571b-6756-462c-9e71-3121fa458160","187209","3990182","","Lius Lasahido","war"
"Vraska's Finisher","Vraska's Finisher","War of the spark 1/31/23","War of the Spark","WAR","112","$0.15","$0.75","","5x","","","","C","Creature — Gorgon Assassin","3","{2}{B}","Black","""""","461039","""When Vraska's Finisher enters the battlefield, destroy target creature or planeswalker an opponent controls that was dealt damage this turn.""","3","2","0","USD","f89fa379-7fae-4fbf-8e31-0ef3645353c5","187128","3989576","","Igor Kieryluk","war"
"Wall of Runes","Wall of Runes","War of the spark 1/31/23","War of the Spark","WAR","75","$0.19","$0.57","","3x","","","","C","Creature — Wall","1","{U}","Blue","""""","461002","""Defender (This creature can't attack.)
When Wall of Runes enters the battlefield, scry 1. (Look at the top card of your library. You may put that card on the bottom of your library.)""","0","4","0","USD","96613089-3508-429a-9f90-23168d56bbe7","188893","4006899","","Zezhou Chen","war"
"Wanderer's Strike","Wanderer's Strike","War of the spark 1/31/23","War of the Spark","WAR","38","$0.20","$0.40","","2x","","","","C","Sorcery","5","{4}{W}","White","""• If a permanent has +1/+1 counters and -1/-1 counters on it, they’re removed in pairs as a state-based action so that the permanent has only one of those kinds of counters on it.
• To proliferate, you can choose any permanent that has a counter, including ones controlled by opponents. You can’t choose cards in any zone other than the battlefield, even if they have counters on them.
• You don’t have to choose every permanent or player that has a counter, only the ones you want to add another counter to. Since “any number” includes zero, you don’t have to choose any permanents at all, and you don’t have to choose any players at all.
• Players can respond to a spell or ability whose effect includes proliferating. Once that spell or ability starts to resolve, however, and its controller chooses which permanents and players will get new counters, it’s too late for anyone to respond.""","460965","""Exile target creature, then proliferate. (Choose any number of permanents and/or players, then give each another counter of each kind already there.)""","0","0","0","USD","85e1d63e-9692-4988-bda2-7c2c9b42217b","187201","3990087","","Sara Winters","war"
"War Screecher","War Screecher","War of the spark 1/31/23","War of the Spark","WAR","39","$0.15","$0.90","","6x","","","","C","Creature — Bird","2","{1}{W}","White","""""","460966","""Flying
{5}{W}, {T}: Other creatures you control get +1/+1 until end of turn.""","1","3","0","USD","d2ff7868-eeb9-4292-a2f4-cac18f9ba270","188159","3997808","","Dan Scott","war"
"Wardscale Crocodile","Wardscale Crocodile","War of the spark 1/31/23","War of the Spark","WAR","183","$0.15","$0.60","","4x","","","","C","Creature — Crocodile","5","{4}{G}","Green","""""","461110","""Hexproof (This creature can't be the target of spells or abilities your opponents control.)""","5","3","0","USD","aa5341b9-06e4-4360-a75d-f405d468276e","188166","3997837","","Zezhou Chen","war"
